dataset,n_donors,trial,cell_type,n_cells,k_max,n_genes,dp_variant,prefactor,clip_value,delta,epsilon,delta_F,sigma
aida,20d,1,CD8-positive__alpha-beta_memory_T_cell,1327,135,416,v2,1.0,3.0,1e-05,10000,424.0268456375839,0.20543274932309297
aida,20d,1,CD8-positive__alpha-beta_memory_T_cell,1327,135,416,v2,1.0,3.0,1e-05,100000,424.0268456375839,0.020543274932309296
aida,20d,1,CD8-positive__alpha-beta_memory_T_cell,1327,135,416,v2,1.0,3.0,1e-05,1000000,424.0268456375839,0.0020543274932309295
aida,20d,1,CD8-positive__alpha-beta_memory_T_cell,1327,135,416,v2,1.0,3.0,1e-05,10000000,424.0268456375839,0.00020543274932309296
aida,20d,1,CD8-positive__alpha-beta_memory_T_cell,1327,135,416,v2,1.0,3.0,1e-05,100000000,424.0268456375839,2.0543274932309296e-05
aida,20d,1,CD8-positive__alpha-beta_memory_T_cell,1327,135,416,v2,1.0,3.0,1e-05,1000000000,424.0268456375839,2.0543274932309296e-06
aida,20d,1,T_cell,534,94,426,v1,4.0,3.0,1e-05,1,3276.327272727273,15873.167612926653
aida,20d,1,T_cell,534,94,426,v1,4.0,3.0,1e-05,10,3276.327272727273,1587.3167612926652
aida,20d,1,T_cell,534,94,426,v1,4.0,3.0,1e-05,100,3276.327272727273,158.73167612926653
aida,20d,1,T_cell,534,94,426,v1,4.0,3.0,1e-05,1000,3276.327272727273,15.873167612926652
aida,20d,1,T_cell,534,94,426,v1,4.0,3.0,1e-05,10000,3276.327272727273,1.5873167612926653
aida,20d,1,T_cell,534,94,426,v1,4.0,3.0,1e-05,100000,3276.327272727273,0.15873167612926653
aida,20d,1,T_cell,534,94,426,v1,4.0,3.0,1e-05,1000000,3276.327272727273,0.01587316761292665
aida,20d,1,T_cell,534,94,426,v1,4.0,3.0,1e-05,10000000,3276.327272727273,0.0015873167612926653
aida,20d,1,T_cell,534,94,426,v1,4.0,3.0,1e-05,100000000,3276.327272727273,0.00015873167612926652
aida,20d,1,T_cell,534,94,426,v1,4.0,3.0,1e-05,1000000000,3276.327272727273,1.5873167612926653e-05
aida,20d,1,T_cell,534,94,426,v2,1.0,3.0,1e-05,1,819.0818181818182,3968.291903231663
aida,20d,1,T_cell,534,94,426,v2,1.0,3.0,1e-05,10,819.0818181818182,396.8291903231663
aida,20d,1,T_cell,534,94,426,v2,1.0,3.0,1e-05,100,819.0818181818182,39.68291903231663
aida,20d,1,T_cell,534,94,426,v2,1.0,3.0,1e-05,1000,819.0818181818182,3.968291903231663
aida,20d,1,T_cell,534,94,426,v2,1.0,3.0,1e-05,10000,819.0818181818182,0.3968291903231663
aida,20d,1,T_cell,534,94,426,v2,1.0,3.0,1e-05,100000,819.0818181818182,0.03968291903231663
aida,20d,1,T_cell,534,94,426,v2,1.0,3.0,1e-05,1000000,819.0818181818182,0.003968291903231663
aida,20d,1,T_cell,534,94,426,v2,1.0,3.0,1e-05,10000000,819.0818181818182,0.0003968291903231663
aida,20d,1,T_cell,534,94,426,v2,1.0,3.0,1e-05,100000000,819.0818181818182,3.968291903231663e-05
aida,20d,1,T_cell,534,94,426,v2,1.0,3.0,1e-05,1000000000,819.0818181818182,3.968291903231663e-06
aida,20d,1,central_memory_CD4-positive__alpha-beta_T_cell,4453,369,395,v1,4.0,3.0,1e-05,1,1284.8139079333987,6224.673182624326
aida,20d,1,central_memory_CD4-positive__alpha-beta_T_cell,4453,369,395,v1,4.0,3.0,1e-05,10,1284.8139079333987,622.4673182624326
aida,20d,1,central_memory_CD4-positive__alpha-beta_T_cell,4453,369,395,v1,4.0,3.0,1e-05,100,1284.8139079333987,62.246731826243256
aida,20d,1,central_memory_CD4-positive__alpha-beta_T_cell,4453,369,395,v1,4.0,3.0,1e-05,1000,1284.8139079333987,6.224673182624326
aida,20d,1,central_memory_CD4-positive__alpha-beta_T_cell,4453,369,395,v1,4.0,3.0,1e-05,10000,1284.8139079333987,0.6224673182624326
aida,20d,1,central_memory_CD4-positive__alpha-beta_T_cell,4453,369,395,v1,4.0,3.0,1e-05,100000,1284.8139079333987,0.06224673182624326
aida,20d,1,central_memory_CD4-positive__alpha-beta_T_cell,4453,369,395,v1,4.0,3.0,1e-05,1000000,1284.8139079333987,0.006224673182624325
aida,20d,1,central_memory_CD4-positive__alpha-beta_T_cell,4453,369,395,v1,4.0,3.0,1e-05,10000000,1284.8139079333987,0.0006224673182624326
aida,20d,1,central_memory_CD4-positive__alpha-beta_T_cell,4453,369,395,v1,4.0,3.0,1e-05,100000000,1284.8139079333987,6.224673182624326e-05
aida,20d,1,central_memory_CD4-positive__alpha-beta_T_cell,4453,369,395,v1,4.0,3.0,1e-05,1000000000,1284.8139079333987,6.224673182624326e-06
aida,20d,1,central_memory_CD4-positive__alpha-beta_T_cell,4453,369,395,v2,1.0,3.0,1e-05,1,321.2034769833497,1556.1682956560815
aida,20d,1,central_memory_CD4-positive__alpha-beta_T_cell,4453,369,395,v2,1.0,3.0,1e-05,10,321.2034769833497,155.61682956560816
aida,20d,1,central_memory_CD4-positive__alpha-beta_T_cell,4453,369,395,v2,1.0,3.0,1e-05,100,321.2034769833497,15.561682956560814
aida,20d,1,central_memory_CD4-positive__alpha-beta_T_cell,4453,369,395,v2,1.0,3.0,1e-05,1000,321.2034769833497,1.5561682956560814
aida,20d,1,central_memory_CD4-positive__alpha-beta_T_cell,4453,369,395,v2,1.0,3.0,1e-05,10000,321.2034769833497,0.15561682956560816
aida,20d,1,central_memory_CD4-positive__alpha-beta_T_cell,4453,369,395,v2,1.0,3.0,1e-05,100000,321.2034769833497,0.015561682956560815
aida,20d,1,central_memory_CD4-positive__alpha-beta_T_cell,4453,369,395,v2,1.0,3.0,1e-05,1000000,321.2034769833497,0.0015561682956560813
aida,20d,1,central_memory_CD4-positive__alpha-beta_T_cell,4453,369,395,v2,1.0,3.0,1e-05,10000000,321.2034769833497,0.00015561682956560815
aida,20d,1,central_memory_CD4-positive__alpha-beta_T_cell,4453,369,395,v2,1.0,3.0,1e-05,100000000,321.2034769833497,1.5561682956560814e-05
aida,20d,1,central_memory_CD4-positive__alpha-beta_T_cell,4453,369,395,v2,1.0,3.0,1e-05,1000000000,321.2034769833497,1.5561682956560815e-06
aida,20d,1,conventional_dendritic_cell,7,3,671,v1,4.0,3.0,1e-05,1,18117.0,87773.33694262183
aida,20d,1,conventional_dendritic_cell,7,3,671,v1,4.0,3.0,1e-05,10,18117.0,8777.333694262183
aida,20d,1,conventional_dendritic_cell,7,3,671,v1,4.0,3.0,1e-05,100,18117.0,877.7333694262182
aida,20d,1,conventional_dendritic_cell,7,3,671,v1,4.0,3.0,1e-05,1000,18117.0,87.77333694262182
aida,20d,1,conventional_dendritic_cell,7,3,671,v1,4.0,3.0,1e-05,10000,18117.0,8.777333694262182
aida,20d,1,conventional_dendritic_cell,7,3,671,v1,4.0,3.0,1e-05,100000,18117.0,0.8777333694262183
aida,20d,1,conventional_dendritic_cell,7,3,671,v1,4.0,3.0,1e-05,1000000,18117.0,0.08777333694262182
aida,20d,1,conventional_dendritic_cell,7,3,671,v1,4.0,3.0,1e-05,10000000,18117.0,0.008777333694262182
aida,20d,1,conventional_dendritic_cell,7,3,671,v1,4.0,3.0,1e-05,100000000,18117.0,0.0008777333694262182
aida,20d,1,conventional_dendritic_cell,7,3,671,v1,4.0,3.0,1e-05,1000000000,18117.0,8.777333694262182e-05
aida,20d,1,conventional_dendritic_cell,7,3,671,v2,1.0,3.0,1e-05,1,4529.25,21943.334235655457
aida,20d,1,conventional_dendritic_cell,7,3,671,v2,1.0,3.0,1e-05,10,4529.25,2194.3334235655457
aida,20d,1,conventional_dendritic_cell,7,3,671,v2,1.0,3.0,1e-05,100,4529.25,219.43334235655456
aida,20d,1,conventional_dendritic_cell,7,3,671,v2,1.0,3.0,1e-05,1000,4529.25,21.943334235655456
aida,20d,1,conventional_dendritic_cell,7,3,671,v2,1.0,3.0,1e-05,10000,4529.25,2.1943334235655456
aida,20d,1,conventional_dendritic_cell,7,3,671,v2,1.0,3.0,1e-05,100000,4529.25,0.21943334235655457
aida,20d,1,conventional_dendritic_cell,7,3,671,v2,1.0,3.0,1e-05,1000000,4529.25,0.021943334235655455
aida,20d,1,conventional_dendritic_cell,7,3,671,v2,1.0,3.0,1e-05,10000000,4529.25,0.0021943334235655456
aida,20d,1,conventional_dendritic_cell,7,3,671,v2,1.0,3.0,1e-05,100000000,4529.25,0.00021943334235655456
aida,20d,1,conventional_dendritic_cell,7,3,671,v2,1.0,3.0,1e-05,1000000000,4529.25,2.1943334235655456e-05
aida,20d,1,dendritic_cell,11,2,509,v1,4.0,3.0,1e-05,1,4072.0,19728.047029329144
aida,20d,1,dendritic_cell,11,2,509,v1,4.0,3.0,1e-05,10,4072.0,1972.8047029329143
aida,20d,1,dendritic_cell,11,2,509,v1,4.0,3.0,1e-05,100,4072.0,197.28047029329144
aida,20d,1,dendritic_cell,11,2,509,v1,4.0,3.0,1e-05,1000,4072.0,19.728047029329144
aida,20d,1,dendritic_cell,11,2,509,v1,4.0,3.0,1e-05,10000,4072.0,1.9728047029329143
aida,20d,1,dendritic_cell,11,2,509,v1,4.0,3.0,1e-05,100000,4072.0,0.19728047029329143
aida,20d,1,dendritic_cell,11,2,509,v1,4.0,3.0,1e-05,1000000,4072.0,0.019728047029329145
aida,20d,1,dendritic_cell,11,2,509,v1,4.0,3.0,1e-05,10000000,4072.0,0.0019728047029329144
aida,20d,1,dendritic_cell,11,2,509,v1,4.0,3.0,1e-05,100000000,4072.0,0.00019728047029329143
aida,20d,1,dendritic_cell,11,2,509,v1,4.0,3.0,1e-05,1000000000,4072.0,1.9728047029329143e-05
aida,20d,1,dendritic_cell,11,2,509,v2,1.0,3.0,1e-05,1,1018.0,4932.011757332286
aida,20d,1,dendritic_cell,11,2,509,v2,1.0,3.0,1e-05,10,1018.0,493.2011757332286
aida,20d,1,dendritic_cell,11,2,509,v2,1.0,3.0,1e-05,100,1018.0,49.32011757332286
aida,20d,1,dendritic_cell,11,2,509,v2,1.0,3.0,1e-05,1000,1018.0,4.932011757332286
aida,20d,1,dendritic_cell,11,2,509,v2,1.0,3.0,1e-05,10000,1018.0,0.4932011757332286
aida,20d,1,dendritic_cell,11,2,509,v2,1.0,3.0,1e-05,100000,1018.0,0.04932011757332286
aida,20d,1,dendritic_cell,11,2,509,v2,1.0,3.0,1e-05,1000000,1018.0,0.004932011757332286
aida,20d,1,dendritic_cell,11,2,509,v2,1.0,3.0,1e-05,10000000,1018.0,0.0004932011757332286
aida,20d,1,dendritic_cell,11,2,509,v2,1.0,3.0,1e-05,100000000,1018.0,4.932011757332286e-05
aida,20d,1,dendritic_cell,11,2,509,v2,1.0,3.0,1e-05,1000000000,1018.0,4.932011757332286e-06
aida,20d,1,double_negative_T_regulatory_cell,19,4,426,v1,4.0,3.0,1e-05,1,4089.6,19813.315601951
aida,20d,1,double_negative_T_regulatory_cell,19,4,426,v1,4.0,3.0,1e-05,10,4089.6,1981.3315601950999
aida,20d,1,double_negative_T_regulatory_cell,19,4,426,v1,4.0,3.0,1e-05,100,4089.6,198.13315601950998
aida,20d,1,double_negative_T_regulatory_cell,19,4,426,v1,4.0,3.0,1e-05,1000,4089.6,19.813315601951
aida,20d,1,double_negative_T_regulatory_cell,19,4,426,v1,4.0,3.0,1e-05,10000,4089.6,1.9813315601950998
aida,20d,1,double_negative_T_regulatory_cell,19,4,426,v1,4.0,3.0,1e-05,100000,4089.6,0.19813315601950998
aida,20d,1,double_negative_T_regulatory_cell,19,4,426,v1,4.0,3.0,1e-05,1000000,4089.6,0.019813315601950997
aida,20d,1,double_negative_T_regulatory_cell,19,4,426,v1,4.0,3.0,1e-05,10000000,4089.6,0.0019813315601950997
aida,20d,1,double_negative_T_regulatory_cell,19,4,426,v1,4.0,3.0,1e-05,100000000,4089.6,0.00019813315601951
aida,20d,1,double_negative_T_regulatory_cell,19,4,426,v1,4.0,3.0,1e-05,1000000000,4089.6,1.9813315601950998e-05
aida,20d,1,double_negative_T_regulatory_cell,19,4,426,v2,1.0,3.0,1e-05,1,1022.4,4953.32890048775
aida,20d,1,double_negative_T_regulatory_cell,19,4,426,v2,1.0,3.0,1e-05,10,1022.4,495.33289004877497
aida,20d,1,double_negative_T_regulatory_cell,19,4,426,v2,1.0,3.0,1e-05,100,1022.4,49.533289004877496
aida,20d,1,double_negative_T_regulatory_cell,19,4,426,v2,1.0,3.0,1e-05,1000,1022.4,4.95332890048775
aida,20d,1,double_negative_T_regulatory_cell,19,4,426,v2,1.0,3.0,1e-05,10000,1022.4,0.49533289004877495
aida,20d,1,double_negative_T_regulatory_cell,19,4,426,v2,1.0,3.0,1e-05,100000,1022.4,0.049533289004877495
aida,20d,1,double_negative_T_regulatory_cell,19,4,426,v2,1.0,3.0,1e-05,1000000,1022.4,0.004953328900487749
aida,20d,1,double_negative_T_regulatory_cell,19,4,426,v2,1.0,3.0,1e-05,10000000,1022.4,0.0004953328900487749
aida,20d,1,double_negative_T_regulatory_cell,19,4,426,v2,1.0,3.0,1e-05,100000000,1022.4,4.95332890048775e-05
aida,20d,1,double_negative_T_regulatory_cell,19,4,426,v2,1.0,3.0,1e-05,1000000000,1022.4,4.953328900487749e-06
aida,20d,1,effector_memory_CD4-positive__alpha-beta_T_cell,927,98,406,v1,4.0,3.0,1e-05,1,1727.826296743064,8370.981935328777
aida,20d,1,effector_memory_CD4-positive__alpha-beta_T_cell,927,98,406,v1,4.0,3.0,1e-05,10,1727.826296743064,837.0981935328776
aida,20d,1,effector_memory_CD4-positive__alpha-beta_T_cell,927,98,406,v1,4.0,3.0,1e-05,100,1727.826296743064,83.70981935328777
aida,20d,1,effector_memory_CD4-positive__alpha-beta_T_cell,927,98,406,v1,4.0,3.0,1e-05,1000,1727.826296743064,8.370981935328777
aida,20d,1,effector_memory_CD4-positive__alpha-beta_T_cell,927,98,406,v1,4.0,3.0,1e-05,10000,1727.826296743064,0.8370981935328776
aida,20d,1,effector_memory_CD4-positive__alpha-beta_T_cell,927,98,406,v1,4.0,3.0,1e-05,100000,1727.826296743064,0.08370981935328776
aida,20d,1,effector_memory_CD4-positive__alpha-beta_T_cell,927,98,406,v1,4.0,3.0,1e-05,1000000,1727.826296743064,0.008370981935328778
aida,20d,1,effector_memory_CD4-positive__alpha-beta_T_cell,927,98,406,v1,4.0,3.0,1e-05,10000000,1727.826296743064,0.0008370981935328776
aida,20d,1,effector_memory_CD4-positive__alpha-beta_T_cell,927,98,406,v1,4.0,3.0,1e-05,100000000,1727.826296743064,8.370981935328777e-05
aida,20d,1,effector_memory_CD4-positive__alpha-beta_T_cell,927,98,406,v1,4.0,3.0,1e-05,1000000000,1727.826296743064,8.370981935328776e-06
aida,20d,1,effector_memory_CD4-positive__alpha-beta_T_cell,927,98,406,v2,1.0,3.0,1e-05,1,431.956574185766,2092.745483832194
aida,20d,1,effector_memory_CD4-positive__alpha-beta_T_cell,927,98,406,v2,1.0,3.0,1e-05,10,431.956574185766,209.2745483832194
aida,20d,1,effector_memory_CD4-positive__alpha-beta_T_cell,927,98,406,v2,1.0,3.0,1e-05,100,431.956574185766,20.927454838321943
aida,20d,1,effector_memory_CD4-positive__alpha-beta_T_cell,927,98,406,v2,1.0,3.0,1e-05,1000,431.956574185766,2.092745483832194
aida,20d,1,effector_memory_CD4-positive__alpha-beta_T_cell,927,98,406,v2,1.0,3.0,1e-05,10000,431.956574185766,0.2092745483832194
aida,20d,1,effector_memory_CD4-positive__alpha-beta_T_cell,927,98,406,v2,1.0,3.0,1e-05,100000,431.956574185766,0.02092745483832194
aida,20d,1,effector_memory_CD4-positive__alpha-beta_T_cell,927,98,406,v2,1.0,3.0,1e-05,1000000,431.956574185766,0.0020927454838321944
aida,20d,1,effector_memory_CD4-positive__alpha-beta_T_cell,927,98,406,v2,1.0,3.0,1e-05,10000000,431.956574185766,0.0002092745483832194
aida,20d,1,effector_memory_CD4-positive__alpha-beta_T_cell,927,98,406,v2,1.0,3.0,1e-05,100000000,431.956574185766,2.0927454838321942e-05
aida,20d,1,effector_memory_CD4-positive__alpha-beta_T_cell,927,98,406,v2,1.0,3.0,1e-05,1000000000,431.956574185766,2.092745483832194e-06
aida,20d,1,erythrocyte,17,7,567,v1,4.0,3.0,1e-05,1,14288.4,69224.51551421084
aida,20d,1,erythrocyte,17,7,567,v1,4.0,3.0,1e-05,10,14288.4,6922.451551421084
aida,20d,1,erythrocyte,17,7,567,v1,4.0,3.0,1e-05,100,14288.4,692.2451551421084
aida,20d,1,erythrocyte,17,7,567,v1,4.0,3.0,1e-05,1000,14288.4,69.22451551421084
aida,20d,1,erythrocyte,17,7,567,v1,4.0,3.0,1e-05,10000,14288.4,6.9224515514210845
aida,20d,1,erythrocyte,17,7,567,v1,4.0,3.0,1e-05,100000,14288.4,0.6922451551421084
aida,20d,1,erythrocyte,17,7,567,v1,4.0,3.0,1e-05,1000000,14288.4,0.06922451551421084
aida,20d,1,erythrocyte,17,7,567,v1,4.0,3.0,1e-05,10000000,14288.4,0.006922451551421084
aida,20d,1,erythrocyte,17,7,567,v1,4.0,3.0,1e-05,100000000,14288.4,0.0006922451551421084
aida,20d,1,erythrocyte,17,7,567,v1,4.0,3.0,1e-05,1000000000,14288.4,6.922451551421084e-05
aida,20d,1,erythrocyte,17,7,567,v2,1.0,3.0,1e-05,1,3572.1,17306.12887855271
aida,20d,1,erythrocyte,17,7,567,v2,1.0,3.0,1e-05,10,3572.1,1730.612887855271
aida,20d,1,erythrocyte,17,7,567,v2,1.0,3.0,1e-05,100,3572.1,173.0612887855271
aida,20d,1,erythrocyte,17,7,567,v2,1.0,3.0,1e-05,1000,3572.1,17.30612887855271
aida,20d,1,erythrocyte,17,7,567,v2,1.0,3.0,1e-05,10000,3572.1,1.7306128878552711
aida,20d,1,erythrocyte,17,7,567,v2,1.0,3.0,1e-05,100000,3572.1,0.1730612887855271
aida,20d,1,erythrocyte,17,7,567,v2,1.0,3.0,1e-05,1000000,3572.1,0.01730612887855271
aida,20d,1,erythrocyte,17,7,567,v2,1.0,3.0,1e-05,10000000,3572.1,0.001730612887855271
aida,20d,1,erythrocyte,17,7,567,v2,1.0,3.0,1e-05,100000000,3572.1,0.0001730612887855271
aida,20d,1,erythrocyte,17,7,567,v2,1.0,3.0,1e-05,1000000000,3572.1,1.730612887855271e-05
aida,20d,1,gamma-delta_T_cell,643,142,420,v1,4.0,3.0,1e-05,1,4285.508982035928,20762.456469110326
aida,20d,1,gamma-delta_T_cell,643,142,420,v1,4.0,3.0,1e-05,10,4285.508982035928,2076.2456469110325
aida,20d,1,gamma-delta_T_cell,643,142,420,v1,4.0,3.0,1e-05,100,4285.508982035928,207.62456469110327
aida,20d,1,gamma-delta_T_cell,643,142,420,v1,4.0,3.0,1e-05,1000,4285.508982035928,20.762456469110326
aida,20d,1,gamma-delta_T_cell,643,142,420,v1,4.0,3.0,1e-05,10000,4285.508982035928,2.0762456469110324
aida,20d,1,gamma-delta_T_cell,643,142,420,v1,4.0,3.0,1e-05,100000,4285.508982035928,0.20762456469110327
aida,20d,1,gamma-delta_T_cell,643,142,420,v1,4.0,3.0,1e-05,1000000,4285.508982035928,0.020762456469110326
aida,20d,1,gamma-delta_T_cell,643,142,420,v1,4.0,3.0,1e-05,10000000,4285.508982035928,0.0020762456469110326
aida,20d,1,gamma-delta_T_cell,643,142,420,v1,4.0,3.0,1e-05,100000000,4285.508982035928,0.00020762456469110326
aida,20d,1,gamma-delta_T_cell,643,142,420,v1,4.0,3.0,1e-05,1000000000,4285.508982035928,2.0762456469110325e-05
aida,20d,1,gamma-delta_T_cell,643,142,420,v2,1.0,3.0,1e-05,1,1071.377245508982,5190.6141172775815
aida,20d,1,gamma-delta_T_cell,643,142,420,v2,1.0,3.0,1e-05,10,1071.377245508982,519.0614117277581
aida,20d,1,gamma-delta_T_cell,643,142,420,v2,1.0,3.0,1e-05,100,1071.377245508982,51.90614117277582
aida,20d,1,gamma-delta_T_cell,643,142,420,v2,1.0,3.0,1e-05,1000,1071.377245508982,5.1906141172775815
aida,20d,1,gamma-delta_T_cell,643,142,420,v2,1.0,3.0,1e-05,10000,1071.377245508982,0.5190614117277581
aida,20d,1,gamma-delta_T_cell,643,142,420,v2,1.0,3.0,1e-05,100000,1071.377245508982,0.05190614117277582
aida,20d,1,gamma-delta_T_cell,643,142,420,v2,1.0,3.0,1e-05,1000000,1071.377245508982,0.005190614117277581
aida,20d,1,gamma-delta_T_cell,643,142,420,v2,1.0,3.0,1e-05,10000000,1071.377245508982,0.0005190614117277581
aida,20d,1,gamma-delta_T_cell,643,142,420,v2,1.0,3.0,1e-05,100000000,1071.377245508982,5.1906141172775815e-05
aida,20d,1,gamma-delta_T_cell,643,142,420,v2,1.0,3.0,1e-05,1000000000,1071.377245508982,5.190614117277581e-06
aida,20d,1,innate_lymphoid_cell,10,2,319,v1,4.0,3.0,1e-05,1,2871.0,13909.435908940071
aida,20d,1,innate_lymphoid_cell,10,2,319,v1,4.0,3.0,1e-05,10,2871.0,1390.9435908940072
aida,20d,1,innate_lymphoid_cell,10,2,319,v1,4.0,3.0,1e-05,100,2871.0,139.0943590894007
aida,20d,1,innate_lymphoid_cell,10,2,319,v1,4.0,3.0,1e-05,1000,2871.0,13.909435908940072
aida,20d,1,innate_lymphoid_cell,10,2,319,v1,4.0,3.0,1e-05,10000,2871.0,1.390943590894007
aida,20d,1,innate_lymphoid_cell,10,2,319,v1,4.0,3.0,1e-05,100000,2871.0,0.1390943590894007
aida,20d,1,innate_lymphoid_cell,10,2,319,v1,4.0,3.0,1e-05,1000000,2871.0,0.013909435908940072
aida,20d,1,innate_lymphoid_cell,10,2,319,v1,4.0,3.0,1e-05,10000000,2871.0,0.001390943590894007
aida,20d,1,innate_lymphoid_cell,10,2,319,v1,4.0,3.0,1e-05,100000000,2871.0,0.00013909435908940072
aida,20d,1,innate_lymphoid_cell,10,2,319,v1,4.0,3.0,1e-05,1000000000,2871.0,1.3909435908940071e-05
aida,20d,1,innate_lymphoid_cell,10,2,319,v2,1.0,3.0,1e-05,1,717.75,3477.358977235018
aida,20d,1,innate_lymphoid_cell,10,2,319,v2,1.0,3.0,1e-05,10,717.75,347.7358977235018
aida,20d,1,innate_lymphoid_cell,10,2,319,v2,1.0,3.0,1e-05,100,717.75,34.77358977235018
aida,20d,1,innate_lymphoid_cell,10,2,319,v2,1.0,3.0,1e-05,1000,717.75,3.477358977235018
aida,20d,1,innate_lymphoid_cell,10,2,319,v2,1.0,3.0,1e-05,10000,717.75,0.3477358977235018
aida,20d,1,innate_lymphoid_cell,10,2,319,v2,1.0,3.0,1e-05,100000,717.75,0.03477358977235018
aida,20d,1,innate_lymphoid_cell,10,2,319,v2,1.0,3.0,1e-05,1000000,717.75,0.003477358977235018
aida,20d,1,innate_lymphoid_cell,10,2,319,v2,1.0,3.0,1e-05,10000000,717.75,0.00034773589772350177
aida,20d,1,innate_lymphoid_cell,10,2,319,v2,1.0,3.0,1e-05,100000000,717.75,3.477358977235018e-05
aida,20d,1,innate_lymphoid_cell,10,2,319,v2,1.0,3.0,1e-05,1000000000,717.75,3.477358977235018e-06
aida,20d,1,mature_B_cell,107,13,446,v1,4.0,3.0,1e-05,1,2220.5106382978724,10757.941626096785
aida,20d,1,mature_B_cell,107,13,446,v1,4.0,3.0,1e-05,10,2220.5106382978724,1075.7941626096786
aida,20d,1,mature_B_cell,107,13,446,v1,4.0,3.0,1e-05,100,2220.5106382978724,107.57941626096785
aida,20d,1,mature_B_cell,107,13,446,v1,4.0,3.0,1e-05,1000,2220.5106382978724,10.757941626096784
aida,20d,1,mature_B_cell,107,13,446,v1,4.0,3.0,1e-05,10000,2220.5106382978724,1.0757941626096785
aida,20d,1,mature_B_cell,107,13,446,v1,4.0,3.0,1e-05,100000,2220.5106382978724,0.10757941626096784
aida,20d,1,mature_B_cell,107,13,446,v1,4.0,3.0,1e-05,1000000,2220.5106382978724,0.010757941626096784
aida,20d,1,mature_B_cell,107,13,446,v1,4.0,3.0,1e-05,10000000,2220.5106382978724,0.0010757941626096785
aida,20d,1,mature_B_cell,107,13,446,v1,4.0,3.0,1e-05,100000000,2220.5106382978724,0.00010757941626096784
aida,20d,1,mature_B_cell,107,13,446,v1,4.0,3.0,1e-05,1000000000,2220.5106382978724,1.0757941626096784e-05
aida,20d,1,mature_B_cell,107,13,446,v2,1.0,3.0,1e-05,1,555.1276595744681,2689.485406524196
aida,20d,1,mature_B_cell,107,13,446,v2,1.0,3.0,1e-05,10,555.1276595744681,268.94854065241964
aida,20d,1,mature_B_cell,107,13,446,v2,1.0,3.0,1e-05,100,555.1276595744681,26.89485406524196
aida,20d,1,mature_B_cell,107,13,446,v2,1.0,3.0,1e-05,1000,555.1276595744681,2.689485406524196
aida,20d,1,mature_B_cell,107,13,446,v2,1.0,3.0,1e-05,10000,555.1276595744681,0.26894854065241963
aida,20d,1,mature_B_cell,107,13,446,v2,1.0,3.0,1e-05,100000,555.1276595744681,0.02689485406524196
aida,20d,1,mature_B_cell,107,13,446,v2,1.0,3.0,1e-05,1000000,555.1276595744681,0.002689485406524196
aida,20d,1,mature_B_cell,107,13,446,v2,1.0,3.0,1e-05,10000000,555.1276595744681,0.0002689485406524196
aida,20d,1,mature_B_cell,107,13,446,v2,1.0,3.0,1e-05,100000000,555.1276595744681,2.689485406524196e-05
aida,20d,1,mature_B_cell,107,13,446,v2,1.0,3.0,1e-05,1000000000,555.1276595744681,2.689485406524196e-06
aida,20d,1,memory_B_cell,1181,139,445,v1,4.0,3.0,1e-05,1,2137.024952015355,10353.469733843021
aida,20d,1,memory_B_cell,1181,139,445,v1,4.0,3.0,1e-05,10,2137.024952015355,1035.3469733843021
aida,20d,1,memory_B_cell,1181,139,445,v1,4.0,3.0,1e-05,100,2137.024952015355,103.53469733843022
aida,20d,1,memory_B_cell,1181,139,445,v1,4.0,3.0,1e-05,1000,2137.024952015355,10.35346973384302
aida,20d,1,memory_B_cell,1181,139,445,v1,4.0,3.0,1e-05,10000,2137.024952015355,1.0353469733843021
